measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Germany,Both,All Ages,All causes,Number,2009,845788.8226123446,848364.5586360346,843186.4354785595
Deaths,Germany,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Germany,Both,All Ages,All causes,Rate,2009,1033.5152470344894,1036.662678617467,1030.3352490142433
Deaths,Djibouti,Both,All Ages,All causes,Number,2012,6085.769808664459,7907.14349904053,4673.206076226905
Deaths,Djibouti,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Djibouti,Both,All Ages,All causes,Rate,2012,631.3936206139477,820.3596454577163,484.84129323181503
Deaths,Iraq,Both,All Ages,All causes,Number,2013,139161.87532079357,146547.3868254479,132050.54580199535
Deaths,Iraq,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Iraq,Both,All Ages,All causes,Rate,2013,357.2415422469356,376.2008406476156,338.9860946333888
Deaths,Russian Federation,Both,All Ages,All causes,Number,2012,1909964.3085716702,1911652.8562267188,1908278.1397317157
Deaths,Russian Federation,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Russian Federation,Both,All Ages,All causes,Rate,2012,1313.0569179925162,1314.2177560091595,1311.897715357017
Deaths,The Bahamas,Both,All Ages,All causes,Number,2012,2228.1020842165726,2275.039523193383,2179.3181215667305
Deaths,The Bahamas,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,The Bahamas,Both,All Ages,All causes,Rate,2012,616.3763530415231,629.3610038178854,602.8808847692088
Deaths,South Sudan,Both,All Ages,All causes,Number,2013,103026.99356944762,122301.10421850329,85833.37843745817
Deaths,South Sudan,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,South Sudan,Both,All Ages,All causes,Rate,2013,1012.3989482982578,1201.7967815693542,843.4451889581151
Deaths,Cyprus,Both,All Ages,All causes,Number,2013,6915.977181520476,7260.585614924245,6619.823513650281
Deaths,Cyprus,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Cyprus,Both,All Ages,All causes,Rate,2013,581.5224941613183,610.4985232085853,556.620731897689
Deaths,Uruguay,Both,All Ages,All causes,Number,2012,32970.124356653396,33360.520528216235,32618.119562731164
Deaths,Uruguay,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Uruguay,Both,All Ages,All causes,Rate,2012,976.4724519565742,988.0347713083835,966.0471657033763
Deaths,Canada,Both,All Ages,All causes,Number,2012,249773.8588919435,251031.62855512847,248555.86525672086
Deaths,Canada,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Canada,Both,All Ages,All causes,Rate,2012,728.2353106972365,731.9024369750572,724.6841545542029
Deaths,Singapore,Both,All Ages,All causes,Number,2012,17643.788204323995,17902.301110567485,17391.706961994867
Deaths,Singapore,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Singapore,Both,All Ages,All causes,Rate,2012,340.61849358990105,345.60916088189634,335.7519914515809
Deaths,Zimbabwe,Both,All Ages,All causes,Number,2013,137157.92168873755,148116.23838948118,125904.34478441223
Deaths,Zimbabwe,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Zimbabwe,Both,All Ages,All causes,Rate,2013,1004.0113493434616,1084.2274549958556,921.6339059297803
Deaths,Venezuela,Both,All Ages,All causes,Number,2010,138692.25935276566,139281.85883587398,138096.66975648978
Deaths,Venezuela,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Venezuela,Both,All Ages,All causes,Rate,2010,499.79829342795006,501.92300332047535,497.6519972670011
Deaths,Liberia,Both,All Ages,All causes,Number,2012,32990.374314810906,36168.67734447824,30125.149060655764
Deaths,Liberia,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Liberia,Both,All Ages,All causes,Rate,2012,774.9079546267826,849.5628305127435,707.6069346366702
Deaths,Palestine,Both,All Ages,All causes,Number,2013,13913.874853951233,14459.945233380207,13476.768222642368
Deaths,Palestine,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Palestine,Both,All Ages,All causes,Rate,2013,310.57390140567054,322.7628286428,300.81717200851574
Deaths,Azerbaijan,Both,All Ages,All causes,Number,2011,69176.24172856369,71532.26103794217,66810.37276634076
Deaths,Azerbaijan,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Azerbaijan,Both,All Ages,All causes,Rate,2011,733.1195186410326,758.0882607819822,708.0463913445483
Deaths,Iran,Both,All Ages,All causes,Number,2011,359506.6606969204,361457.52825605066,357553.8066856543
Deaths,Iran,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Iran,Both,All Ages,All causes,Rate,2011,464.62495645694656,467.14624981200484,462.10109581917084
Deaths,Guyana,Both,All Ages,All causes,Number,2012,5775.554152076181,5889.179116715406,5669.662976178437
Deaths,Guyana,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Guyana,Both,All Ages,All causes,Rate,2012,772.7168610837584,787.918852737705,758.5495803516134
Deaths,Greece,Both,All Ages,All causes,Number,2011,108474.1346642609,109341.7271948963,107616.99265652937
Deaths,Greece,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Greece,Both,All Ages,All causes,Rate,2011,987.305624010935,995.2022436751301,979.504122506189
Deaths,Turkmenistan,Both,All Ages,All causes,Number,2011,29720.8735435677,30550.312965484438,28996.60728562769
Deaths,Turkmenistan,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Turkmenistan,Both,All Ages,All causes,Rate,2011,643.6005176096357,661.5618887816148,627.9166536137121
Deaths,Switzerland,Both,All Ages,All causes,Number,2012,62872.08354594065,63525.35621563458,62271.49364156432
Deaths,Switzerland,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Switzerland,Both,All Ages,All causes,Rate,2012,773.6334430285349,781.6718848327196,766.2432563293584
Deaths,South Korea,Both,All Ages,All causes,Number,2012,268951.5665220327,275898.09309259197,262319.0367116189
Deaths,South Korea,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,South Korea,Both,All Ages,All causes,Rate,2012,534.7699178850721,548.5820458148798,521.5821254957137
Deaths,Uzbekistan,Both,All Ages,All causes,Number,2011,189288.99175535096,195258.3447636763,183075.2914714304
Deaths,Uzbekistan,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Uzbekistan,Both,All Ages,All causes,Rate,2011,644.1884790820441,664.5033869901964,623.0420082902093
Deaths,Bolivia,Both,All Ages,All causes,Number,2012,62590.800011226966,69769.06005102859,55724.85786279885
Deaths,Bolivia,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Bolivia,Both,All Ages,All causes,Rate,2012,595.8167307849161,664.1482975466678,530.458192407055
Deaths,Sao Tome and Principe,Both,All Ages,All causes,Number,2011,1022.3713343030629,1096.8005989149378,950.1303897352735
Deaths,Sao Tome and Principe,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Sao Tome and Principe,Both,All Ages,All causes,Rate,2011,572.0079345235159,613.650465461421,531.5897497566102
Deaths,The Bahamas,Both,All Ages,All causes,Number,2010,2122.8332014244006,2159.966344487215,2084.997924787031
Deaths,The Bahamas,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,The Bahamas,Both,All Ages,All causes,Rate,2010,598.2439278248305,608.7085641153652,587.5814205252966
Deaths,El Salvador,Both,All Ages,All causes,Number,2009,38061.175509530876,39328.36508154607,36812.94364910533
Deaths,El Salvador,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,El Salvador,Both,All Ages,All causes,Rate,2009,640.2364170959448,661.5521253079844,619.2396012245142
Deaths,Portugal,Both,All Ages,All causes,Number,2013,107019.1508313178,107880.35860989375,106128.52792950145
Deaths,Portugal,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Portugal,Both,All Ages,All causes,Rate,2013,995.2777500749679,1003.2869795778179,986.9949600229133
Deaths,Democratic Republic of the Congo,Both,All Ages,All causes,Number,2013,681106.1668643638,743055.062336513,626404.5041518279
Deaths,Democratic Republic of the Congo,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Democratic Republic of the Congo,Both,All Ages,All causes,Rate,2013,939.1638143864452,1024.5839203832782,863.7367742189808
Deaths,New Zealand,Both,All Ages,All causes,Number,2013,30129.353132346074,30454.899342624303,29821.511881271224
Deaths,New Zealand,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,New Zealand,Both,All Ages,All causes,Rate,2013,692.7887917608394,700.2743413075007,685.7103467823019
Deaths,Macedonia,Both,All Ages,All causes,Number,2013,17072.451814438296,17358.643175438334,16781.598862490577
Deaths,Macedonia,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Macedonia,Both,All Ages,All causes,Rate,2013,792.6976824806351,805.985945413019,779.1929753971089
Deaths,Switzerland,Both,All Ages,All causes,Number,2011,61824.084344168885,62440.109242693776,61190.67887345095
Deaths,Switzerland,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Switzerland,Both,All Ages,All causes,Rate,2011,769.3399819427713,777.0058065050738,761.4578732374995
Deaths,Mali,Both,All Ages,All causes,Number,2013,176967.68503860175,194109.34201880186,161074.2934030655
Deaths,Mali,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Mali,Both,All Ages,All causes,Rate,2013,1010.1607123793859,1108.0081155519176,919.4386135217546
Deaths,Jamaica,Both,All Ages,All causes,Number,2012,18118.501616809124,18634.81464971191,17610.096019802168
Deaths,Jamaica,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Jamaica,Both,All Ages,All causes,Rate,2012,652.9540879164634,671.5609635074157,634.6321802937429
Deaths,Morocco,Both,All Ages,All causes,Number,2013,209124.34049050498,233871.9013066397,187450.60872013136
Deaths,Morocco,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Morocco,Both,All Ages,All causes,Rate,2013,611.2104601433466,683.5404815955469,547.8643592670846
Deaths,Nepal,Both,All Ages,All causes,Number,2012,172500.28567085793,185486.956980151,158838.27719257626
Deaths,Nepal,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Nepal,Both,All Ages,All causes,Rate,2012,609.6522045765456,655.5498259226825,561.3677999720204
Deaths,Bhutan,Both,All Ages,All causes,Number,2010,3880.585040156334,4276.44046519055,3487.8272034385714
Deaths,Bhutan,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Bhutan,Both,All Ages,All causes,Rate,2010,491.4731193122029,541.6079053109625,441.73064049818
Deaths,Myanmar,Both,All Ages,All causes,Number,2011,421664.3982637489,455306.3337773173,388337.0889746551
Deaths,Myanmar,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Myanmar,Both,All Ages,All causes,Rate,2011,834.5766444016164,901.1622365637684,768.613774242421
Deaths,Australia,Both,All Ages,All causes,Number,2012,146799.9450138286,147690.1546050209,145848.39122509427
Deaths,Australia,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Australia,Both,All Ages,All causes,Rate,2012,659.2244513354489,663.2220545312268,654.9513739563295
Deaths,Malaysia,Both,All Ages,All causes,Number,2012,136387.67341421827,136950.79327807843,135856.53101681214
Deaths,Malaysia,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Malaysia,Both,All Ages,All causes,Rate,2012,472.7237089730706,474.6754990724006,470.8827537180309
Deaths,Mauritius,Both,All Ages,All causes,Number,2013,9368.965070180227,9502.843558436669,9231.597714907128
Deaths,Mauritius,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Mauritius,Both,All Ages,All causes,Rate,2013,736.4183515697567,746.9414536300109,725.6210179718672
Deaths,Kuwait,Both,All Ages,All causes,Number,2012,6256.58310728559,6327.762239738626,6187.3080840972925
Deaths,Kuwait,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Kuwait,Both,All Ages,All causes,Rate,2012,187.36346974059893,189.49504363657982,185.28891746688151
Deaths,Hungary,Both,All Ages,All causes,Number,2012,129069.05138306892,129896.18089068381,128248.41969135097
Deaths,Hungary,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Hungary,Both,All Ages,All causes,Rate,2012,1307.599301674314,1315.9789554717297,1299.2854772871035
Deaths,Jordan,Both,All Ages,All causes,Number,2012,21540.023749816002,22698.423257085582,20544.802703624104
Deaths,Jordan,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Jordan,Both,All Ages,All causes,Rate,2012,259.3807071850093,273.32992501727534,247.39645211802738
Deaths,Lesotho,Both,All Ages,All causes,Number,2013,31469.069354724852,35159.31228353604,28030.160046678808
Deaths,Lesotho,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Lesotho,Both,All Ages,All causes,Rate,2013,1634.8502443983539,1826.5621277734606,1456.1953989261335
Deaths,Jamaica,Both,All Ages,All causes,Number,2013,19187.98600788011,20097.264967918174,18314.562362707147
Deaths,Jamaica,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Jamaica,Both,All Ages,All causes,Rate,2013,691.0872888305935,723.8364856991608,659.6294808722569
Deaths,Seychelles,Both,All Ages,All causes,Number,2012,700.6735965709846,715.4789778840494,685.5107324077333
Deaths,Seychelles,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Seychelles,Both,All Ages,All causes,Rate,2012,732.4535108676391,747.9304084923799,716.6029163175734
Deaths,Botswana,Both,All Ages,All causes,Number,2013,16655.869254428188,18931.03848929643,14939.767088784178
Deaths,Botswana,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Botswana,Both,All Ages,All causes,Rate,2013,785.3172832363904,892.5905630116088,704.4037824221745
Deaths,Uzbekistan,Both,All Ages,All causes,Number,2012,193137.3183185442,198945.8023894971,186938.18072641554
Deaths,Uzbekistan,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Uzbekistan,Both,All Ages,All causes,Rate,2012,646.8942539712731,666.3491941273016,626.1308586687078
Deaths,Cote d'Ivoire,Both,All Ages,All causes,Number,2012,202521.90075787736,221490.24656464712,185282.52595274878
Deaths,Cote d'Ivoire,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Cote d'Ivoire,Both,All Ages,All causes,Rate,2012,898.6596786577528,982.828785720203,822.162613576583
Deaths,Argentina,Both,All Ages,All causes,Number,2012,317766.0729039421,318861.8679232068,316678.3022740268
Deaths,Argentina,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Argentina,Both,All Ages,All causes,Rate,2012,756.2524939752835,758.8603800489329,753.6637051715289
Deaths,Barbados,Both,All Ages,All causes,Number,2013,2495.994939935765,2556.0661635529827,2433.4625490865988
Deaths,Barbados,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Barbados,Both,All Ages,All causes,Rate,2013,864.0528826082964,884.8480825895904,842.4056862517992
Deaths,Uganda,Both,All Ages,All causes,Number,2012,263001.0479323766,283246.3451659942,243775.6270658886
Deaths,Uganda,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Uganda,Both,All Ages,All causes,Rate,2012,766.4147729623161,825.4118568326734,710.3897240724637
Deaths,Tunisia,Both,All Ages,All causes,Number,2012,58973.03564751638,68190.21740376164,50579.81563494193
Deaths,Tunisia,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Tunisia,Both,All Ages,All causes,Rate,2012,536.3710925219805,620.2031319326758,460.0331435171201
Deaths,Poland,Both,All Ages,All causes,Number,2012,384240.81023474375,385655.3885170762,382867.7813622288
Deaths,Poland,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Poland,Both,All Ages,All causes,Rate,2012,998.7984118330214,1002.4754771112895,995.2293503987856
Deaths,Kiribati,Both,All Ages,All causes,Number,2013,997.36169218438,1103.6294915442272,898.7884364039664
Deaths,Kiribati,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Kiribati,Both,All Ages,All causes,Rate,2013,889.4132336663436,984.179242631701,801.5089569493786
Deaths,Nigeria,Both,All Ages,All causes,Number,2013,1636442.6602116153,1916641.8070070415,1410348.8548269004
Deaths,Nigeria,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Nigeria,Both,All Ages,All causes,Rate,2013,896.4874164797092,1049.9880647566044,772.6271331959681
Deaths,Canada,Both,All Ages,All causes,Number,2013,251524.95762600502,252718.83357817217,250305.5392541363
Deaths,Canada,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Canada,Both,All Ages,All causes,Rate,2013,725.9040343487137,729.3495746178364,722.3847783510054
Deaths,Samoa,Both,All Ages,All causes,Number,2012,1048.219765064905,1126.6233028383238,959.6202995639939
Deaths,Samoa,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Samoa,Both,All Ages,All causes,Rate,2012,539.8980932454766,580.2807705793158,494.2638817177555
Deaths,Central African Republic,Both,All Ages,All causes,Number,2013,70809.11521569762,79187.3863194864,63159.29133668297
Deaths,Central African Republic,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Central African Republic,Both,All Ages,All causes,Rate,2013,1572.252049417177,1758.2839447936121,1402.394662627024
Deaths,Italy,Both,All Ages,All causes,Number,2011,600337.9663528703,602739.9366961634,598023.1870008131
Deaths,Italy,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Italy,Both,All Ages,All causes,Rate,2011,991.1536889271463,995.1193247854134,987.3320047718319
Deaths,Egypt,Both,All Ages,All causes,Number,2011,460488.11827550345,471249.24062894686,449923.8289335461
Deaths,Egypt,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Egypt,Both,All Ages,All causes,Rate,2011,542.2309689281528,554.9023356125173,529.7913757690957
Deaths,Papua New Guinea,Both,All Ages,All causes,Number,2012,79194.96274957168,89707.07188564118,69956.05747755429
Deaths,Papua New Guinea,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Papua New Guinea,Both,All Ages,All causes,Rate,2012,989.4485573379674,1120.7850825176492,874.0192272972849
Deaths,Greenland,Both,All Ages,All causes,Number,2009,417.0395165780891,427.0346012705984,406.50319286662017
Deaths,Greenland,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Greenland,Both,All Ages,All causes,Rate,2009,738.2727213977047,755.9667242036892,719.6205791647108
Deaths,Taiwan,Both,All Ages,All causes,Number,2012,156639.74108411232,157414.5054842897,155855.42033329094
Deaths,Taiwan,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Taiwan,Both,All Ages,All causes,Rate,2012,671.6349220707008,674.9569323340932,668.2719363896072
Deaths,Benin,Both,All Ages,All causes,Number,2009,79594.62022423584,86314.60796088472,72811.39345823963
Deaths,Benin,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Benin,Both,All Ages,All causes,Rate,2009,881.2035057107053,955.6014579238721,806.1054250943655
Deaths,Laos,Both,All Ages,All causes,Number,2010,48587.349731725575,52940.17660626897,44672.76012694795
Deaths,Laos,Both,All Ages,All causes,Percent,2010,1.0,1.0,1.0
Deaths,Laos,Both,All Ages,All causes,Rate,2010,763.9104753450022,832.3474258102332,702.3636730954928
Deaths,Afghanistan,Both,All Ages,All causes,Number,2013,232020.29665549766,255528.72710823006,210361.79950261774
Deaths,Afghanistan,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Afghanistan,Both,All Ages,All causes,Rate,2013,787.9370165175559,867.7712500779066,714.3851252611086
Deaths,Cameroon,Both,All Ages,All causes,Number,2009,208889.87905016003,226285.58587832234,191644.41980388234
Deaths,Cameroon,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Cameroon,Both,All Ages,All causes,Rate,2009,975.4700314635286,1056.7041762873812,894.9375099739163
Deaths,Tanzania,Both,All Ages,All causes,Number,2012,371583.4853977307,399690.3417423776,344388.77862478595
Deaths,Tanzania,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Tanzania,Both,All Ages,All causes,Rate,2012,788.9206705312594,848.5952277312651,731.1827269860865
Deaths,Mexico,Both,All Ages,All causes,Number,2009,567604.2924850669,569256.5079453061,565893.2066326967
Deaths,Mexico,Both,All Ages,All causes,Percent,2009,1.0,1.0,1.0
Deaths,Mexico,Both,All Ages,All causes,Rate,2009,494.23910809643513,495.6777679273469,492.7491871131922
Deaths,Nicaragua,Both,All Ages,All causes,Number,2012,21828.167714392763,22326.51123321863,21377.1386215694
Deaths,Nicaragua,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Nicaragua,Both,All Ages,All causes,Rate,2012,366.48925902711215,374.8563171029498,358.9165978586934
Deaths,Denmark,Both,All Ages,All causes,Number,2013,51763.36544694892,52335.995974433485,51189.67755866545
Deaths,Denmark,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Denmark,Both,All Ages,All causes,Rate,2013,923.0488731444011,933.260070939576,912.8188203987127
Deaths,El Salvador,Both,All Ages,All causes,Number,2012,40038.98662952647,41238.531421556145,38837.1636950609
Deaths,El Salvador,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,El Salvador,Both,All Ages,All causes,Rate,2012,668.5369877853202,688.5659677741812,648.4699693092219
Deaths,Moldova,Both,All Ages,All causes,Number,2013,41885.32447680001,42216.03956599626,41561.48656433846
Deaths,Moldova,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Moldova,Both,All Ages,All causes,Rate,2013,1100.686434019686,1109.3771536631625,1092.1764367468913
Deaths,Angola,Both,All Ages,All causes,Number,2012,191441.0123790049,209690.6078803134,173828.546634137
Deaths,Angola,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Angola,Both,All Ages,All causes,Rate,2012,812.3179227681117,889.7541697078865,737.5851295650984
Deaths,Timor-Leste,Both,All Ages,All causes,Number,2012,6366.413780102587,6847.561563050505,5886.188830534222
Deaths,Timor-Leste,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Timor-Leste,Both,All Ages,All causes,Rate,2012,549.1848283095835,590.6899945926226,507.75926823949476
Deaths,Montenegro,Both,All Ages,All causes,Number,2012,6026.764129474152,6254.02070495278,5794.67851443872
Deaths,Montenegro,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Montenegro,Both,All Ages,All causes,Rate,2012,955.3842005434982,991.4097255213351,918.5931589472483
Deaths,Ecuador,Both,All Ages,All causes,Number,2013,80850.29306616711,84357.68752086017,77481.55651985298
Deaths,Ecuador,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Ecuador,Both,All Ages,All causes,Rate,2013,515.0993597423305,537.445062762822,493.63704993070337
Deaths,Macedonia,Both,All Ages,All causes,Number,2012,17426.817180446993,17643.184004736813,17239.590500508755
Deaths,Macedonia,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Macedonia,Both,All Ages,All causes,Rate,2012,812.5688931795255,822.657536969926,803.8389814282406
Deaths,Sweden,Both,All Ages,All causes,Number,2013,90875.79491910839,91654.8808785888,90097.1568958789
Deaths,Sweden,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Sweden,Both,All Ages,All causes,Rate,2013,940.5110810273479,948.5741629361911,932.4526349955021
Deaths,Panama,Both,All Ages,All causes,Number,2011,16641.983031973698,16938.742545606434,16386.258291619924
Deaths,Panama,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,Panama,Both,All Ages,All causes,Rate,2011,468.3823070320618,476.7344911054368,461.1850311051522
Deaths,Netherlands,Both,All Ages,All causes,Number,2013,140126.4587790869,141110.55353343472,139146.7547410668
Deaths,Netherlands,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Netherlands,Both,All Ages,All causes,Rate,2013,834.9326110326381,840.7962631216888,829.0951206854882
Deaths,Rwanda,Both,All Ages,All causes,Number,2013,66687.49859967554,71818.31660264652,61629.760023624374
Deaths,Rwanda,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Rwanda,Both,All Ages,All causes,Rate,2013,587.6862399885237,632.9017781860542,543.1147171541238
Deaths,Thailand,Both,All Ages,All causes,Number,2012,400959.5964231992,413616.9266046131,387813.4702329965
Deaths,Thailand,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Thailand,Both,All Ages,All causes,Rate,2012,584.1450518012164,602.5851062616753,564.9928862641787
Deaths,Haiti,Both,All Ages,All causes,Number,2013,88377.04623637792,98607.19916472596,79027.59517413292
Deaths,Haiti,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Haiti,Both,All Ages,All causes,Rate,2013,814.3620245706289,908.629126778525,728.2102666208383
Deaths,United Kingdom,Both,All Ages,All causes,Number,2012,568121.2420304402,569256.9689331547,567031.6783394925
Deaths,United Kingdom,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,United Kingdom,Both,All Ages,All causes,Rate,2012,879.5611661961992,881.3194903093074,877.8743116310875
Deaths,Bolivia,Both,All Ages,All causes,Number,2013,63400.69142040171,70798.83990754877,56172.51285569095
Deaths,Bolivia,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Bolivia,Both,All Ages,All causes,Rate,2013,592.135803408287,661.2314000023786,524.6276544322282
Deaths,Pakistan,Both,All Ages,All causes,Number,2012,1377395.9338459962,1513252.0251252684,1253922.311675319
Deaths,Pakistan,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Pakistan,Both,All Ages,All causes,Rate,2012,721.7374177008772,792.9242290522468,657.0388578824189
Deaths,South Korea,Both,All Ages,All causes,Number,2011,262328.26762257336,267660.6928394892,256851.07749636218
Deaths,South Korea,Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,South Korea,Both,All Ages,All causes,Rate,2011,526.7789582599258,537.4869518216697,515.7802636280982
Deaths,Tonga,Both,All Ages,All causes,Number,2012,690.2583252845745,743.3094743469824,634.4699136136403
Deaths,Tonga,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Tonga,Both,All Ages,All causes,Rate,2012,652.2168914900325,702.3442920066333,599.5030840525313
Deaths,Congo,Both,All Ages,All causes,Number,2012,37147.78821479902,41168.1706319211,33495.84601601176
Deaths,Congo,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
Deaths,Congo,Both,All Ages,All causes,Rate,2012,843.4976448550341,934.7866088345386,760.5746824968983
Deaths,"Virgin Islands, U.S.",Both,All Ages,All causes,Number,2011,1083.5599502816233,1164.235849873676,971.5452428851295
Deaths,"Virgin Islands, U.S.",Both,All Ages,All causes,Percent,2011,1.0,1.0,1.0
Deaths,"Virgin Islands, U.S.",Both,All Ages,All causes,Rate,2011,1003.2891737607986,1077.988553913305,899.572583641647
Deaths,Peru,Both,All Ages,All causes,Number,2013,137946.3759668072,144963.27018562506,130484.96057236483
Deaths,Peru,Both,All Ages,All causes,Percent,2013,1.0,1.0,1.0
Deaths,Peru,Both,All Ages,All causes,Rate,2013,448.35177458319583,471.158006012041,424.1007653808545
Deaths,Cameroon,Both,All Ages,All causes,Number,2012,203576.9089295839,223235.53684309975,183931.3536718994
Deaths,Cameroon,Both,All Ages,All causes,Percent,2012,1.0,1.0,1.0
