"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","NEET","15_19_MEN","PC_AGE","A","2015",6.7355714,
"SVK","NEET","15_19_MEN","PC_AGE","A","2016",6.3261962,
"SVK","NEET","15_19_MEN","PC_AGE","A","2017",6.7770486,
"SVK","NEET","20_24_MEN","PC_AGE","A","1997",18.619791,
"SVK","NEET","20_24_MEN","PC_AGE","A","1998",21.823555,
"SVK","NEET","20_24_MEN","PC_AGE","A","1999",28.666389,
"SVK","NEET","20_24_MEN","PC_AGE","A","2000",32.438015,
"SVK","NEET","20_24_MEN","PC_AGE","A","2001",35.942028,
"SVK","NEET","20_24_MEN","PC_AGE","A","2002",33.609272,
"SVK","NEET","20_24_MEN","PC_AGE","A","2003",29.339685,
"SVK","NEET","20_24_MEN","PC_AGE","A","2004",26.190807,
"SVK","NEET","20_24_MEN","PC_AGE","A","2005",23.150614,
"SVK","NEET","20_24_MEN","PC_AGE","A","2006",19.97724,
"SVK","NEET","20_24_MEN","PC_AGE","A","2007",16.271563,
"SVK","NEET","20_24_MEN","PC_AGE","A","2008",13.279447,
"SVK","NEET","20_24_MEN","PC_AGE","A","2009",15.065105,
"SVK","NEET","20_24_MEN","PC_AGE","A","2010",22.662773,
"SVK","NEET","20_24_MEN","PC_AGE","A","2011",20.891829,
"SVK","NEET","20_24_MEN","PC_AGE","A","2012",21.834421,
"SVK","NEET","20_24_MEN","PC_AGE","A","2013",23.491488,
"SVK","NEET","20_24_MEN","PC_AGE","A","2014",17.923618,
"SVK","NEET","20_24_MEN","PC_AGE","A","2015",17.960426,
"SVK","NEET","20_24_MEN","PC_AGE","A","2016",15.036397,
"SVK","NEET","20_24_MEN","PC_AGE","A","2017",13.725496,
"SVK","NEET","15_29_MEN","PC_AGE","A","1997",17.380278,
"SVK","NEET","15_29_MEN","PC_AGE","A","1998",19.76326,
"SVK","NEET","15_29_MEN","PC_AGE","A","1999",23.577477,
"SVK","NEET","15_29_MEN","PC_AGE","A","2000",28.174372,
"SVK","NEET","15_29_MEN","PC_AGE","A","2001",29.747753,
"SVK","NEET","15_29_MEN","PC_AGE","A","2002",23.970417,
"SVK","NEET","15_29_MEN","PC_AGE","A","2003",21.97398,
"SVK","NEET","15_29_MEN","PC_AGE","A","2004",18.279947,
"SVK","NEET","15_29_MEN","PC_AGE","A","2005",16.156483,
"SVK","NEET","15_29_MEN","PC_AGE","A","2006",14.099825,
"SVK","NEET","15_29_MEN","PC_AGE","A","2007",11.809682,
"SVK","NEET","15_29_MEN","PC_AGE","A","2008",11.118025,
"SVK","NEET","15_29_MEN","PC_AGE","A","2009",11.897204,
"SVK","NEET","15_29_MEN","PC_AGE","A","2010",15.972342,
"SVK","NEET","15_29_MEN","PC_AGE","A","2011",16.356878,
"SVK","NEET","15_29_MEN","PC_AGE","A","2012",15.828203,
"SVK","NEET","15_29_MEN","PC_AGE","A","2013",16.435583,
"SVK","NEET","15_29_MEN","PC_AGE","A","2014",15.752804,
"SVK","NEET","15_29_MEN","PC_AGE","A","2015",13.66963,
"SVK","NEET","15_29_MEN","PC_AGE","A","2016",11.648554,
"SVK","NEET","15_29_MEN","PC_AGE","A","2017",10.915872,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","1997",14.782609,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","1998",14.852358,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","1999",18.123569,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2000",24.691921,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2001",24.873564,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2002",13.456222,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2003",9.8986797,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2004",7.0817423,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2005",6.9691896,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2006",6.8499665,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2007",5.1580567,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2008",5.2571564,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2009",4.0267439,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2010",5.0702353,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2011",5.4730778,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2012",4.9866643,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2013",4.874402,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2014",4.9218335,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2015",5.7454047,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2016",5.7765932,
"SVK","NEET","15_19_WOMEN","PC_AGE","A","2017",6.3968334,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","1997",32.690582,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","1998",30.951338,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","1999",34.295563,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2000",33.79015,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2001",33.776825,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2002",34.195774,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2003",29.796579,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2004",29.422461,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2005",27.318419,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2006",25.646503,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2007",23.580475,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2008",20.042973,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2009",19.284361,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2010",21.594355,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2011",21.863537,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2012",18.597607,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2013",18.3652,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2014",19.218939,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2015",19.723263,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2016",18.545732,
"SVK","NEET","20_24_WOMEN","PC_AGE","A","2017",19.311428,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","1997",28.072933,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","1998",27.89253,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","1999",29.973761,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2000",32.721203,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2001",33.093094,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2002",29.754555,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2003",25.824156,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2004",25.383101,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2005",25.08424,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2006",24.362883,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2007",22.83679,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2008",21.435303,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2009",20.511074,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2010",21.799061,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2011",22.004391,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2012",21.892372,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2013",21.902882,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2014",21.802473,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2015",20.895922,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2016",20.338173,
"SVK","NEET","15_29_WOMEN","PC_AGE","A","2017",21.761681,
"ESP","NEET","15_19_MEN","PC_AGE","A","1997",14.913821,
"ESP","NEET","15_19_MEN","PC_AGE","A","1998",13.385513,
"ESP","NEET","15_19_MEN","PC_AGE","A","1999",12.630382,
"ESP","NEET","15_19_MEN","PC_AGE","A","2000",8.5609303,
"ESP","NEET","15_19_MEN","PC_AGE","A","2001",7.3800135,
"ESP","NEET","15_19_MEN","PC_AGE","A","2002",7.6011972,
"ESP","NEET","15_19_MEN","PC_AGE","A","2003",8.4349918,
"ESP","NEET","15_19_MEN","PC_AGE","A","2004",7.9279356,
"ESP","NEET","15_19_MEN","PC_AGE","A","2005",10.976194,
"ESP","NEET","15_19_MEN","PC_AGE","A","2006",10.37372,
"ESP","NEET","15_19_MEN","PC_AGE","A","2007",11.130079,
"ESP","NEET","15_19_MEN","PC_AGE","A","2008",10.894975,
"ESP","NEET","15_19_MEN","PC_AGE","A","2009",15.909321,
"ESP","NEET","15_19_MEN","PC_AGE","A","2010",15.218155,
"ESP","NEET","15_19_MEN","PC_AGE","A","2011",13.772744,
"ESP","NEET","15_19_MEN","PC_AGE","A","2012",12.337542,
"ESP","NEET","15_19_MEN","PC_AGE","A","2013",12.763314,
"ESP","NEET","15_19_MEN","PC_AGE","A","2014",10.822372,
"ESP","NEET","15_19_MEN","PC_AGE","A","2015",10.002563,
"ESP","NEET","15_19_MEN","PC_AGE","A","2016",9.7605133,
"ESP","NEET","15_19_MEN","PC_AGE","A","2017",8.573307,
"ESP","NEET","20_24_MEN","PC_AGE","A","1997",20.158516,
"ESP","NEET","20_24_MEN","PC_AGE","A","1998",17.733562,
"ESP","NEET","20_24_MEN","PC_AGE","A","1999",14.934875,
"ESP","NEET","20_24_MEN","PC_AGE","A","2000",11.969038,
"ESP","NEET","20_24_MEN","PC_AGE","A","2001",11.02193,
"ESP","NEET","20_24_MEN","PC_AGE","A","2002",12.706106,
"ESP","NEET","20_24_MEN","PC_AGE","A","2003",12.531538,
"ESP","NEET","20_24_MEN","PC_AGE","A","2004",13.049058,
"ESP","NEET","20_24_MEN","PC_AGE","A","2005",15.862041,
"ESP","NEET","20_24_MEN","PC_AGE","A","2006",14.696026,
"ESP","NEET","20_24_MEN","PC_AGE","A","2007",13.440748,
"ESP","NEET","20_24_MEN","PC_AGE","A","2008",16.763964,
"ESP","NEET","20_24_MEN","PC_AGE","A","2009",26.564663,
"ESP","NEET","20_24_MEN","PC_AGE","A","2010",29.355898,
"ESP","NEET","20_24_MEN","PC_AGE","A","2011",29.721388,
"ESP","NEET","20_24_MEN","PC_AGE","A","2012",31.326252,
"ESP","NEET","20_24_MEN","PC_AGE","A","2013",34.011631,
"ESP","NEET","20_24_MEN","PC_AGE","A","2014",30.183205,
"ESP","NEET","20_24_MEN","PC_AGE","A","2015",28.313623,
"ESP","NEET","20_24_MEN","PC_AGE","A","2016",25.546665,
"ESP","NEET","20_24_MEN","PC_AGE","A","2017",23.942411,
"ESP","NEET","15_29_MEN","PC_AGE","A","1997",19.228466,
"ESP","NEET","15_29_MEN","PC_AGE","A","1998",16.922493,
"ESP","NEET","15_29_MEN","PC_AGE","A","1999",14.528832,
"ESP","NEET","15_29_MEN","PC_AGE","A","2000",11.193555,
"ESP","NEET","15_29_MEN","PC_AGE","A","2001",10.425369,
"ESP","NEET","15_29_MEN","PC_AGE","A","2002",11.100866,
"ESP","NEET","15_29_MEN","PC_AGE","A","2003",11.317286,
"ESP","NEET","15_29_MEN","PC_AGE","A","2004",11.305593,
"ESP","NEET","15_29_MEN","PC_AGE","A","2005",13.586231,
"ESP","NEET","15_29_MEN","PC_AGE","A","2006",12.553723,
"ESP","NEET","15_29_MEN","PC_AGE","A","2007",12.2304,
"ESP","NEET","15_29_MEN","PC_AGE","A","2008",14.223794,
"ESP","NEET","15_29_MEN","PC_AGE","A","2009",22.921213,
"ESP","NEET","15_29_MEN","PC_AGE","A","2010",24.803326,
"ESP","NEET","15_29_MEN","PC_AGE","A","2011",24.326586,
"ESP","NEET","15_29_MEN","PC_AGE","A","2012",25.820322,
"ESP","NEET","15_29_MEN","PC_AGE","A","2013",27.918406,
"ESP","NEET","15_29_MEN","PC_AGE","A","2014",24.444714,
"ESP","NEET","15_29_MEN","PC_AGE","A","2015",22.464882,
"ESP","NEET","15_29_MEN","PC_AGE","A","2016",21.060247,
"ESP","NEET","15_29_MEN","PC_AGE","A","2017",19.182255,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","1997",13.501492,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","1998",12.221816,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","1999",12.095173,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2000",8.8648243,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2001",7.8133526,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2002",8.2399387,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2003",8.7297974,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2004",8.7324362,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2005",12.322701,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2006",11.508936,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2007",12.301779,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2008",11.473945,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2009",12.342084,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2010",11.66177,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2011",11.18781,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2012",11.238965,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2013",9.5099392,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2014",8.4282131,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2015",8.1660757,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2016",7.5676289,
"ESP","NEET","15_19_WOMEN","PC_AGE","A","2017",7.9283485,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","1997",24.67057,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","1998",22.931004,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","1999",20.944603,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2000",18.574335,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2001",18.197762,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2002",18.846418,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2003",17.576239,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2004",17.931862,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2005",22.516962,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2006",18.39846,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2007",20.570204,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2008",21.4245,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2009",25.201374,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2010",24.673599,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2011",28.114649,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2012",29.873936,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2013",30.651693,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2014",27.819601,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2015",26.117115,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2016",25.461971,
"ESP","NEET","20_24_WOMEN","PC_AGE","A","2017",22.453444,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","1997",27.250252,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","1998",25.113581,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","1999",24.119013,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2000",20.185946,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2001",19.057592,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2002",19.03133,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2003",18.930531,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2004",18.173191,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2005",20.895594,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2006",19.385227,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2007",19.184134,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2008",19.243582,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2009",22.326014,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2010",22.438612,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2011",24.299452,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2012",25.432079,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2013",26.364799,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2014",24.182508,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2015",23.186272,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2016",22.310101,
"ESP","NEET","15_29_WOMEN","PC_AGE","A","2017",20.578487,
"SWE","NEET","15_19_MEN","PC_AGE","A","1997",6.2170734,
"SWE","NEET","15_19_MEN","PC_AGE","A","1998",6.4234385,
"SWE","NEET","15_19_MEN","PC_AGE","A","1999",4.8018146,
"SWE","NEET","15_19_MEN","PC_AGE","A","2000",4.7331376,
"SWE","NEET","15_19_MEN","PC_AGE","A","2001",5.3715291,
"SWE","NEET","15_19_MEN","PC_AGE","A","2002",5.9297905,
"SWE","NEET","15_19_MEN","PC_AGE","A","2003",5.0703678,
"SWE","NEET","15_19_MEN","PC_AGE","A","2004",6.3608561,
"SWE","NEET","15_19_MEN","PC_AGE","A","2005",5.9821496,
"SWE","NEET","15_19_MEN","PC_AGE","A","2006",6.394906,
"SWE","NEET","15_19_MEN","PC_AGE","A","2007",8.8216047,
"SWE","NEET","15_19_MEN","PC_AGE","A","2008",5.0470695,
"SWE","NEET","15_19_MEN","PC_AGE","A","2009",6.56844,
"SWE","NEET","15_19_MEN","PC_AGE","A","2010",6.4117517,
"SWE","NEET","15_19_MEN","PC_AGE","A","2011",4.1692548,
"SWE","NEET","15_19_MEN","PC_AGE","A","2012",5.1257215,
"SWE","NEET","15_19_MEN","PC_AGE","A","2013",4.371964,
"SWE","NEET","15_19_MEN","PC_AGE","A","2014",4.5988407,
"SWE","NEET","15_19_MEN","PC_AGE","A","2017",3.6727037,
"SWE","NEET","20_24_MEN","PC_AGE","A","1997",18.369526,
"SWE","NEET","20_24_MEN","PC_AGE","A","1998",14.38688,
"SWE","NEET","20_24_MEN","PC_AGE","A","1999",11.351352,
"SWE","NEET","20_24_MEN","PC_AGE","A","2000",11.385944,
"SWE","NEET","20_24_MEN","PC_AGE","A","2001",10.564608,
"SWE","NEET","20_24_MEN","PC_AGE","A","2002",11.825291,
"SWE","NEET","20_24_MEN","PC_AGE","A","2003",12.023314,
"SWE","NEET","20_24_MEN","PC_AGE","A","2004",14.234803,
"SWE","NEET","20_24_MEN","PC_AGE","A","2005",13.081583,
"SWE","NEET","20_24_MEN","PC_AGE","A","2006",15.239247,
"SWE","NEET","20_24_MEN","PC_AGE","A","2007",13.395021,
"SWE","NEET","20_24_MEN","PC_AGE","A","2008",12.635719,
"SWE","NEET","20_24_MEN","PC_AGE","A","2009",16.809576,
"SWE","NEET","20_24_MEN","PC_AGE","A","2010",15.5914,
"SWE","NEET","20_24_MEN","PC_AGE","A","2011",12.818751,
"SWE","NEET","20_24_MEN","PC_AGE","A","2012",13.778495,
"SWE","NEET","20_24_MEN","PC_AGE","A","2013",13.653677,
"SWE","NEET","20_24_MEN","PC_AGE","A","2014",13.120942,
"SWE","NEET","20_24_MEN","PC_AGE","A","2015",12.375949,
"SWE","NEET","20_24_MEN","PC_AGE","A","2017",11.302279,
"SWE","NEET","15_29_MEN","PC_AGE","A","1997",12.148489,
"SWE","NEET","15_29_MEN","PC_AGE","A","1998",9.5136166,
"SWE","NEET","15_29_MEN","PC_AGE","A","1999",7.8219872,
"SWE","NEET","15_29_MEN","PC_AGE","A","2000",7.6429272,
"SWE","NEET","15_29_MEN","PC_AGE","A","2001",6.9520454,
"SWE","NEET","15_29_MEN","PC_AGE","A","2002",7.7310276,
"SWE","NEET","15_29_MEN","PC_AGE","A","2003",8.0293989,
"SWE","NEET","15_29_MEN","PC_AGE","A","2004",9.5791883,
"SWE","NEET","15_29_MEN","PC_AGE","A","2005",9.1205826,
"SWE","NEET","15_29_MEN","PC_AGE","A","2006",10.534561,
"SWE","NEET","15_29_MEN","PC_AGE","A","2007",9.9900465,
"SWE","NEET","15_29_MEN","PC_AGE","A","2008",8.1533298,
"SWE","NEET","15_29_MEN","PC_AGE","A","2009",11.002766,
"SWE","NEET","15_29_MEN","PC_AGE","A","2010",10.50827,
"SWE","NEET","15_29_MEN","PC_AGE","A","2011",8.4653206,
"SWE","NEET","15_29_MEN","PC_AGE","A","2012",9.6549463,
"SWE","NEET","15_29_MEN","PC_AGE","A","2013",9.1786928,
"SWE","NEET","15_29_MEN","PC_AGE","A","2014",9.2557554,
"SWE","NEET","15_29_MEN","PC_AGE","A","2015",8.9150543,
"SWE","NEET","15_29_MEN","PC_AGE","A","2016",8.2035742,
"SWE","NEET","15_29_MEN","PC_AGE","A","2017",7.6928616,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","1997",2.8582261,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","1998",2.9150414,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","1999",2.4737897,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2000",2.4434979,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2001",3.0823824,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2002",3.2580512,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2003",3.3505926,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2004",3.2333632,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2005",3.2796683,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2006",4.1991587,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2007",4.9842348,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2008",3.7108181,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2009",4.4599061,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2010",4.1318645,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2011",3.9321008,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2012",3.0179472,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2013",3.718704,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2014",4.0072017,
"SWE","NEET","15_19_WOMEN","PC_AGE","A","2017",3.587497,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","1997",14.041096,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","1998",11.748307,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","1999",10.673235,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2000",9.9371071,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2001",10.618214,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2002",10.605172,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2003",11.465853,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2004",12.865281,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2005",13.748979,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2006",15.154703,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2007",12.818122,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2008",13.218378,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2009",16.18627,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2010",12.816199,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2011",12.917325,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2012",13.127103,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2013",12.196621,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2014",10.846187,
"SWE","NEET","20_24_WOMEN","PC_AGE","A","2017",9.6038733,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","1997",11.89334,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","1998",9.2193718,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","1999",8.4434528,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2000",8.1696215,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2001",7.7414765,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2002",8.1715345,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2003",8.7997704,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2004",9.4906797,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2005",9.244566,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2006",10.388308,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2007",10.171502,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2008",9.3720589,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2009",10.981492,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2010",10.020204,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2011",9.6781902,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2012",9.7386074,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2013",9.5610409,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2014",9.6499386,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2015",9.2483625,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2016",8.2575922,
"SWE","NEET","15_29_WOMEN","PC_AGE","A","2017",8.4153671,
"CHE","NEET","15_19_MEN","PC_AGE","A","1997",6.024066,
"CHE","NEET","15_19_MEN","PC_AGE","A","1998",4.1541405,
"CHE","NEET","15_19_MEN","PC_AGE","A","1999",8.04564,
"CHE","NEET","15_19_MEN","PC_AGE","A","2000",7.3438778,
"CHE","NEET","15_19_MEN","PC_AGE","A","2001",6.3905244,
"CHE","NEET","15_19_MEN","PC_AGE","A","2002",5.7751341,
"CHE","NEET","15_19_MEN","PC_AGE","A","2003",6.8612399,
"CHE","NEET","15_19_MEN","PC_AGE","A","2004",7.5941548,
"CHE","NEET","15_19_MEN","PC_AGE","A","2005",7.3309932,
"CHE","NEET","15_19_MEN","PC_AGE","A","2006",7.6850257,
"CHE","NEET","15_19_MEN","PC_AGE","A","2007",9.4461269,
"CHE","NEET","15_19_MEN","PC_AGE","A","2008",9.1169081,
"CHE","NEET","15_19_MEN","PC_AGE","A","2009",9.2391911,
"CHE","NEET","15_19_MEN","PC_AGE","A","2017",5.98632,
"CHE","NEET","20_24_MEN","PC_AGE","A","1997",10.593271,
"CHE","NEET","20_24_MEN","PC_AGE","A","1998",8.2974787,
"CHE","NEET","20_24_MEN","PC_AGE","A","1999",7.1521578,
"CHE","NEET","20_24_MEN","PC_AGE","A","2000",5.2323742,
"CHE","NEET","20_24_MEN","PC_AGE","A","2001",9.2895489,
"CHE","NEET","20_24_MEN","PC_AGE","A","2002",10.610705,
"CHE","NEET","20_24_MEN","PC_AGE","A","2003",11.399236,
"CHE","NEET","20_24_MEN","PC_AGE","A","2004",10.284319,
"CHE","NEET","20_24_MEN","PC_AGE","A","2005",12.163135,
"CHE","NEET","20_24_MEN","PC_AGE","A","2006",10.059753,
"CHE","NEET","20_24_MEN","PC_AGE","A","2007",8.6850719,
"CHE","NEET","20_24_MEN","PC_AGE","A","2008",10.065953,
"CHE","NEET","20_24_MEN","PC_AGE","A","2009",10.431477,
"CHE","NEET","20_24_MEN","PC_AGE","A","2017",11.28216,
"CHE","NEET","15_29_MEN","PC_AGE","A","1997",7.7768726,
"CHE","NEET","15_29_MEN","PC_AGE","A","1998",6.446888,
"CHE","NEET","15_29_MEN","PC_AGE","A","1999",6.4011602,
