ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2001,16.2098,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2001,13.9082,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2001,18.5287,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2002,17.0622,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2002,14.8449,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2002,19.3052,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2003,17.2323,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2003,15.3754,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2003,19.1082,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2004,16.8302,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2004,14.6964,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2004,18.9992,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2005,16.8066,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2005,14.8256,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2005,18.8226,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2006,15.8426,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2006,13.5384,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2006,18.192,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2007,15.6289,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2007,13.5687,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2007,17.7346,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2008,16.902,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2008,15.4679,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2008,18.3619,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2009,19.5752,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2009,19.1753,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2009,19.9812,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2010,19.8849,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2010,19.5867,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2010,20.1879,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2011,18.908,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2011,17.997,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2011,19.8508,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2012,18.7646,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2012,17.832,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2012,19.7123,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2013,18.2199,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2013,17.3793,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2013,19.0742,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2014,16.7879,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2014,15.6912,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2014,17.9027,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2015,15.4868,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2015,14.7197,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2015,16.2656,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2016,15.0012,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2016,14.2996,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2016,15.7142,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2017,13.8379,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2017,13.0154,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2017,14.6729,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2018,13.653,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2018,13.0036,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2018,14.3115,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Total,2019,13.089,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Male,2019,12.6083,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",USA - LFS - Current Population Survey,Sex: Female,2019,13.575,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2005,13.3688,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2005,9.838,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2005,17.0242,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2006,12.7355,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2006,9.1665,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2006,16.4115,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2007,11.6993,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2007,8.2688,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2007,15.2341,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2008,12.0472,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2008,8.4706,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2008,15.7338,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2009,14.9579,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2009,10.2829,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2009,19.7778,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2010,18.7966,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2010,12.7742,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2010,25.0082,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2011,18.9043,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2011,12.4364,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2011,25.5787,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Total,2012,19.6349,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Male,2012,12.5396,,,Repository: ILO-STATISTICS - Micro data processing
"Venezuela, Bolivarian Republic of","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VEN - LFS - Encuesta de Hogares por Muestreo,Sex: Female,2012,26.9585,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2007,10.6005,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2007,8.9166,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2007,12.3672,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2009,10.2711,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2009,7.7114,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2009,12.8821,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2010,8.2424,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2010,5.8557,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2010,10.6935,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2011,8.2918,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2011,5.9252,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2011,10.7818,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2012,9.4381,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2012,7.3991,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2012,11.6552,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2013,9.9873,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2013,7.8452,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2013,12.3264,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2014,9.7268,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2014,7.4521,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2014,12.168,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2015,9.884,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2015,7.2945,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2015,12.6226,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2016,9.4699,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2016,7.2058,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2016,11.8397,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2017,9.7019,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2017,7.5116,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2017,12.0127,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2018,8.3052,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2018,6.0011,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2018,10.6313,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Total,2019,14.58,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Male,2019,11.9872,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VNM - LFS - Labour force survey,Sex: Female,2019,17.4158,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Vanuatu,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VUT - HIES - Household Income and Expenditure Survey,Sex: Total,2006,22.8576,,,Repository: ILO-STATISTICS - Micro data processing
Vanuatu,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VUT - HIES - Household Income and Expenditure Survey,Sex: Male,2006,21.1442,,,Repository: ILO-STATISTICS - Micro data processing
Vanuatu,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",VUT - HIES - Household Income and Expenditure Survey,Sex: Female,2006,24.4438,,,Repository: ILO-STATISTICS - Micro data processing
